	time(s)		<A>		Std(A)
   8.0550000e-02   3.5583333e+01   5.5345466e+00
   8.0600000e-02   3.5541667e+01   5.5196297e+00
   8.0650000e-02   3.5541667e+01   5.6829657e+00
   8.0700000e-02   3.5625000e+01   5.6929408e+00
   8.0750000e-02   3.5583333e+01   5.6637456e+00
   8.0800000e-02   3.5562500e+01   5.6111828e+00
   8.0850000e-02   3.5583333e+01   5.6298344e+00
   8.0900000e-02   3.5437500e+01   5.5501821e+00
   8.0950000e-02   3.5458333e+01   5.5923897e+00
   8.1000000e-02   3.5458333e+01   5.6792206e+00
   8.1050000e-02   3.5354167e+01   5.8290891e+00
   8.1100000e-02   3.5333333e+01   5.6618670e+00
   8.1150000e-02   3.5500000e+01   5.6455594e+00
   8.1200000e-02   3.5604167e+01   5.7639362e+00
   8.1250000e-02   3.5625000e+01   5.7635133e+00
   8.1300000e-02   3.5541667e+01   5.6941864e+00
   8.1350000e-02   3.5520833e+01   5.8272638e+00
   8.1400000e-02   3.5583333e+01   5.8812118e+00
   8.1450000e-02   3.5645833e+01   5.8144705e+00
   8.1500000e-02   3.5541667e+01   5.8344477e+00
   8.1550000e-02   3.5458333e+01   5.8453776e+00
   8.1600000e-02   3.5416667e+01   5.8266933e+00
   8.1650000e-02   3.5375000e+01   5.8514410e+00
   8.1700000e-02   3.5458333e+01   5.8125262e+00
   8.1750000e-02   3.5437500e+01   5.8050098e+00
   8.1800000e-02   3.5375000e+01   5.8222793e+00
   8.1850000e-02   3.5479167e+01   5.9286164e+00
   8.1900000e-02   3.5416667e+01   5.8920550e+00
   8.1950000e-02   3.5375000e+01   5.9773509e+00
   8.2000000e-02   3.5166667e+01   5.8394598e+00
   8.2050000e-02   3.5125000e+01   5.8550760e+00
   8.2100000e-02   3.5083333e+01   5.8521985e+00
   8.2150000e-02   3.5104167e+01   5.7287613e+00
   8.2200000e-02   3.5250000e+01   5.7148556e+00
   8.2250000e-02   3.5270833e+01   5.6858899e+00
   8.2300000e-02   3.5395833e+01   5.7749996e+00
   8.2350000e-02   3.5375000e+01   5.7190425e+00
   8.2400000e-02   3.5291667e+01   5.7721206e+00
   8.2450000e-02   3.5104167e+01   5.6615147e+00
   8.2500000e-02   3.5125000e+01   5.6328255e+00
   8.2550000e-02   3.5083333e+01   5.6862407e+00
   8.2600000e-02   3.4958333e+01   5.6529350e+00
   8.2650000e-02   3.4958333e+01   5.6792206e+00
   8.2700000e-02   3.4958333e+01   5.6979217e+00
   8.2750000e-02   3.4854167e+01   5.7166780e+00
   8.2800000e-02   3.4770833e+01   5.6840186e+00
   8.2850000e-02   3.4625000e+01   5.6252660e+00
   8.2900000e-02   3.4729167e+01   5.7008382e+00
   8.2950000e-02   3.4708333e+01   5.5656941e+00
   8.3000000e-02   3.4666667e+01   5.6806253e+00
   8.3050000e-02   3.4791667e+01   5.8052007e+00
   8.3100000e-02   3.4791667e+01   5.8344477e+00
   8.3150000e-02   3.4729167e+01   5.7491520e+00
   8.3200000e-02   3.4708333e+01   5.9141314e+00
   8.3250000e-02   3.4604167e+01   5.7194687e+00
   8.3300000e-02   3.4583333e+01   5.5307009e+00
   8.3350000e-02   3.4687500e+01   5.5549719e+00
   8.3400000e-02   3.4770833e+01   5.5091397e+00
   8.3450000e-02   3.4791667e+01   5.5003224e+00
   8.3500000e-02   3.4687500e+01   5.2881089e+00
   8.3550000e-02   3.4833333e+01   5.4473626e+00
   8.3600000e-02   3.4687500e+01   5.4894725e+00
   8.3650000e-02   3.4729167e+01   5.6294801e+00
   8.3700000e-02   3.4666667e+01   5.5976185e+00
   8.3750000e-02   3.4666667e+01   5.5747658e+00
   8.3800000e-02   3.4750000e+01   5.4946783e+00
   8.3850000e-02   3.4833333e+01   5.4434553e+00
   8.3900000e-02   3.4812500e+01   5.2659333e+00
   8.3950000e-02   3.4770833e+01   5.1580946e+00
   8.4000000e-02   3.4708333e+01   5.1980288e+00
   8.4050000e-02   3.4812500e+01   5.1680535e+00
   8.4100000e-02   3.4729167e+01   5.2581834e+00
   8.4150000e-02   3.4708333e+01   5.3632252e+00
   8.4200000e-02   3.4812500e+01   5.3659932e+00
   8.4250000e-02   3.4854167e+01   5.4303700e+00
   8.4300000e-02   3.4833333e+01   5.3368783e+00
   8.4350000e-02   3.4833333e+01   5.3488250e+00
   8.4400000e-02   3.4770833e+01   5.3365045e+00
   8.4450000e-02   3.4812500e+01   5.2456923e+00
   8.4500000e-02   3.4750000e+01   5.4127509e+00
   8.4550000e-02   3.4750000e+01   5.4088186e+00
   8.4600000e-02   3.4666667e+01   5.4512670e+00
   8.4650000e-02   3.4750000e+01   5.4985491e+00
   8.4700000e-02   3.4729167e+01   5.4372223e+00
   8.4750000e-02   3.4812500e+01   5.6329436e+00
   8.4800000e-02   3.4854167e+01   5.5810835e+00
   8.4850000e-02   3.4791667e+01   5.5885839e+00
   8.4900000e-02   3.4708333e+01   5.5503818e+00
   8.4950000e-02   3.4666667e+01   5.5785811e+00
   8.5000000e-02   3.4687500e+01   5.7432893e+00
   8.5050000e-02   3.4645833e+01   5.5906060e+00
   8.5100000e-02   3.4645833e+01   5.6436354e+00
   8.5150000e-02   3.4750000e+01   5.7111313e+00
   8.5200000e-02   3.4854167e+01   5.6793376e+00
   8.5250000e-02   3.4958333e+01   5.5465471e+00
   8.5300000e-02   3.4916667e+01   5.6071130e+00
   8.5350000e-02   3.4958333e+01   5.6491699e+00
   8.5400000e-02   3.4854167e+01   5.5696349e+00
   8.5450000e-02   3.4875000e+01   5.4990328e+00
   8.5500000e-02   3.4770833e+01   5.4781562e+00
   8.5550000e-02   3.4645833e+01   5.4791271e+00
   8.5600000e-02   3.4708333e+01   5.4224056e+00
   8.5650000e-02   3.4666667e+01   5.5017728e+00
   8.5700000e-02   3.4625000e+01   5.4210975e+00
   8.5750000e-02   3.4583333e+01   5.4219151e+00
   8.5800000e-02   3.4687500e+01   5.3877570e+00
   8.5850000e-02   3.4854167e+01   5.3752371e+00
   8.5900000e-02   3.4895833e+01   5.4548030e+00
   8.5950000e-02   3.4979167e+01   5.5867990e+00
   8.6000000e-02   3.4770833e+01   5.4859185e+00
   8.6050000e-02   3.4791667e+01   5.4887054e+00
   8.6100000e-02   3.4645833e+01   5.3375011e+00
   8.6150000e-02   3.4604167e+01   5.4215472e+00
   8.6200000e-02   3.4562500e+01   5.3191995e+00
   8.6250000e-02   3.4666667e+01   5.2077411e+00
   8.6300000e-02   3.4687500e+01   5.1947447e+00
   8.6350000e-02   3.4604167e+01   5.2053147e+00
   8.6400000e-02   3.4750000e+01   5.2125054e+00
   8.6450000e-02   3.4791667e+01   5.2550212e+00
   8.6500000e-02   3.4687500e+01   5.1536240e+00
   8.6550000e-02   3.4687500e+01   5.1618744e+00
   8.6600000e-02   3.4812500e+01   5.1225669e+00
   8.6650000e-02   3.4687500e+01   5.0871396e+00
   8.6700000e-02   3.4687500e+01   5.0661843e+00
   8.6750000e-02   3.4666667e+01   5.0627271e+00
   8.6800000e-02   3.4645833e+01   5.1218746e+00
   8.6850000e-02   3.4708333e+01   5.0569452e+00
   8.6900000e-02   3.4791667e+01   5.0737469e+00
   8.6950000e-02   3.4854167e+01   5.0317696e+00
   8.7000000e-02   3.4791667e+01   5.0653530e+00
   8.7050000e-02   3.4875000e+01   5.0723489e+00
   8.7100000e-02   3.4812500e+01   5.2172229e+00
   8.7150000e-02   3.4916667e+01   5.3508136e+00
   8.7200000e-02   3.4812500e+01   5.2860968e+00
   8.7250000e-02   3.4833333e+01   5.1212255e+00
   8.7300000e-02   3.4812500e+01   5.1308672e+00
   8.7350000e-02   3.4625000e+01   5.1099611e+00
   8.7400000e-02   3.4458333e+01   5.0062018e+00
   8.7450000e-02   3.4500000e+01   5.0948451e+00
   8.7500000e-02   3.4312500e+01   5.1038419e+00
   8.7550000e-02   3.4208333e+01   5.3073948e+00
   8.7600000e-02   3.4437500e+01   5.2385894e+00
   8.7650000e-02   3.4375000e+01   5.1514303e+00
   8.7700000e-02   3.4479167e+01   5.0738780e+00
   8.7750000e-02   3.4479167e+01   5.1281019e+00
   8.7800000e-02   3.4395833e+01   5.1270645e+00
   8.7850000e-02   3.4291667e+01   5.1651794e+00
   8.7900000e-02   3.4312500e+01   5.1038419e+00
   8.7950000e-02   3.4270833e+01   5.2216390e+00
   8.8000000e-02   3.4250000e+01   5.2491134e+00
   8.8050000e-02   3.4250000e+01   5.0592237e+00
   8.8100000e-02   3.4312500e+01   5.0282447e+00
   8.8150000e-02   3.4333333e+01   5.0501036e+00
   8.8200000e-02   3.4354167e+01   5.0127055e+00
   8.8250000e-02   3.4416667e+01   5.0899707e+00
   8.8300000e-02   3.4520833e+01   5.0738780e+00
   8.8350000e-02   3.4375000e+01   5.1390247e+00
   8.8400000e-02   3.4333333e+01   5.1419565e+00
   8.8450000e-02   3.4291667e+01   5.1279722e+00
   8.8500000e-02   3.4270833e+01   5.0052720e+00
   8.8550000e-02   3.4166667e+01   4.9479561e+00
   8.8600000e-02   3.4291667e+01   4.8155702e+00
   8.8650000e-02   3.4333333e+01   4.7817620e+00
   8.8700000e-02   3.4375000e+01   4.8712138e+00
   8.8750000e-02   3.4250000e+01   4.9572642e+00
   8.8800000e-02   3.4125000e+01   4.8580926e+00
   8.8850000e-02   3.4312500e+01   4.9600800e+00
   8.8900000e-02   3.4166667e+01   4.9822380e+00
   8.8950000e-02   3.4375000e+01   4.9620903e+00
   8.9000000e-02   3.4291667e+01   4.9806363e+00
   8.9050000e-02   3.4270833e+01   4.9195207e+00
   8.9100000e-02   3.4395833e+01   4.9367902e+00
   8.9150000e-02   3.4291667e+01   4.9592310e+00
   8.9200000e-02   3.4333333e+01   4.9865066e+00
   8.9250000e-02   3.4312500e+01   4.8996580e+00
   8.9300000e-02   3.4312500e+01   4.9686517e+00
   8.9350000e-02   3.4333333e+01   4.9907716e+00
   8.9400000e-02   3.4437500e+01   5.0440875e+00
   8.9450000e-02   3.4395833e+01   5.0180084e+00
   8.9500000e-02   3.4250000e+01   5.0592237e+00
   8.9550000e-02   3.4270833e+01   5.0770220e+00
   8.9600000e-02   3.4187500e+01   5.1017571e+00
   8.9650000e-02   3.4062500e+01   5.0504108e+00
   8.9700000e-02   3.4104167e+01   4.9861066e+00
   8.9750000e-02   3.4187500e+01   4.9622243e+00
   8.9800000e-02   3.4062500e+01   4.9825493e+00
   8.9850000e-02   3.4041667e+01   4.9420399e+00
   8.9900000e-02   3.3958333e+01   4.9334220e+00
   8.9950000e-02   3.4020833e+01   4.9786334e+00
   9.0000000e-02   3.4104167e+01   5.0201279e+00
   9.0050000e-02   3.4125000e+01   4.9920149e+00
   9.0100000e-02   3.4187500e+01   4.9407392e+00
   9.0150000e-02   3.4145833e+01   4.8245365e+00
   9.0200000e-02   3.4145833e+01   4.9119463e+00
   9.0250000e-02   3.4020833e+01   4.9657961e+00
   9.0300000e-02   3.4166667e+01   5.2524901e+00
   9.0350000e-02   3.4125000e+01   5.2779146e+00
   9.0400000e-02   3.4020833e+01   5.2165432e+00
   9.0450000e-02   3.4020833e+01   5.2652598e+00
   9.0500000e-02   3.3958333e+01   5.2102940e+00
   9.0550000e-02   3.4083333e+01   5.1481595e+00
   9.0600000e-02   3.4250000e+01   5.1591687e+00
   9.0650000e-02   3.4104167e+01   4.9861066e+00
   9.0700000e-02   3.4104167e+01   4.9086965e+00
   9.0750000e-02   3.4145833e+01   5.0020829e+00
   9.0800000e-02   3.4104167e+01   5.0454934e+00
   9.0850000e-02   3.4104167e+01   4.9861066e+00
   9.0900000e-02   3.4104167e+01   5.1208360e+00
   9.0950000e-02   3.4229167e+01   5.0874881e+00
   9.1000000e-02   3.4250000e+01   5.0718245e+00
   9.1050000e-02   3.4145833e+01   5.0822578e+00
   9.1100000e-02   3.4166667e+01   5.3129041e+00
   9.1150000e-02   3.4104167e+01   5.2480577e+00
   9.1200000e-02   3.4250000e+01   5.4441067e+00
   9.1250000e-02   3.4312500e+01   5.3121949e+00
   9.1300000e-02   3.4229167e+01   5.2844194e+00
   9.1350000e-02   3.4187500e+01   5.3381655e+00
   9.1400000e-02   3.4229167e+01   5.3484521e+00
   9.1450000e-02   3.4166667e+01   5.5364684e+00
   9.1500000e-02   3.4125000e+01   5.4718817e+00
   9.1550000e-02   3.4208333e+01   5.5080534e+00
   9.1600000e-02   3.4229167e+01   5.2803916e+00
   9.1650000e-02   3.4208333e+01   5.2953546e+00
   9.1700000e-02   3.4187500e+01   5.3101919e+00
   9.1750000e-02   3.4229167e+01   5.1291390e+00
   9.1800000e-02   3.4145833e+01   5.1611873e+00
   9.1850000e-02   3.4208333e+01   5.1155097e+00
   9.1900000e-02   3.4041667e+01   5.1155097e+00
   9.1950000e-02   3.4104167e+01   5.0073970e+00
   9.2000000e-02   3.4187500e+01   5.2008847e+00
   9.2050000e-02   3.4083333e+01   5.0099192e+00
   9.2100000e-02   3.4083333e+01   4.8546242e+00
   9.2150000e-02   3.4083333e+01   4.8721236e+00
   9.2200000e-02   3.4166667e+01   4.8392602e+00
   9.2250000e-02   3.4125000e+01   4.8361449e+00
   9.2300000e-02   3.4125000e+01   4.8449359e+00
   9.2350000e-02   3.4083333e+01   4.8895605e+00
   9.2400000e-02   3.4062500e+01   4.8615130e+00
   9.2450000e-02   3.4020833e+01   4.8618777e+00
   9.2500000e-02   3.3895833e+01   4.7679764e+00
   9.2550000e-02   3.4083333e+01   4.8414581e+00
   9.2600000e-02   3.4020833e+01   4.9786334e+00
   9.2650000e-02   3.4145833e+01   4.8902403e+00
   9.2700000e-02   3.4145833e+01   4.8377487e+00
   9.2750000e-02   3.4333333e+01   4.6691989e+00
   9.2800000e-02   3.4375000e+01   4.6339405e+00
   9.2850000e-02   3.4375000e+01   4.5785113e+00
   9.2900000e-02   3.4354167e+01   4.5871680e+00
   9.2950000e-02   3.4229167e+01   4.6413479e+00
   9.3000000e-02   3.4291667e+01   4.6947609e+00
   9.3050000e-02   3.4291667e+01   4.6400584e+00
   9.3100000e-02   3.4229167e+01   4.8123935e+00
   9.3150000e-02   3.4187500e+01   4.8800778e+00
   9.3200000e-02   3.4062500e+01   4.7328919e+00
   9.3250000e-02   3.3854167e+01   4.8112881e+00
   9.3300000e-02   3.3937500e+01   4.8483656e+00
   9.3350000e-02   3.3916667e+01   4.9458056e+00
   9.3400000e-02   3.3937500e+01   4.8920528e+00
   9.3450000e-02   3.3770833e+01   4.9775649e+00
   9.3500000e-02   3.3562500e+01   4.8680734e+00
   9.3550000e-02   3.3583333e+01   4.9328829e+00
   9.3600000e-02   3.3541667e+01   5.0695517e+00
   9.3650000e-02   3.3583333e+01   5.0184058e+00
   9.3700000e-02   3.3541667e+01   5.0695517e+00
   9.3750000e-02   3.3604167e+01   5.1725116e+00
   9.3800000e-02   3.3604167e+01   5.1270645e+00
   9.3850000e-02   3.3645833e+01   5.0211874e+00
   9.3900000e-02   3.3520833e+01   4.8945892e+00
   9.3950000e-02   3.3625000e+01   5.0259962e+00
   9.4000000e-02   3.3645833e+01   4.9572195e+00
   9.4050000e-02   3.3666667e+01   5.0543149e+00
   9.4100000e-02   3.3750000e+01   5.1426461e+00
   9.4150000e-02   3.3708333e+01   5.1196673e+00
   9.4200000e-02   3.3645833e+01   5.2083794e+00
   9.4250000e-02   3.3687500e+01   5.2029298e+00
   9.4300000e-02   3.3666667e+01   5.3169073e+00
   9.4350000e-02   3.3687500e+01   5.4622739e+00
   9.4400000e-02   3.3854167e+01   5.4107442e+00
   9.4450000e-02   3.3895833e+01   5.3603731e+00
   9.4500000e-02   3.3833333e+01   5.3884563e+00
   9.4550000e-02   3.3750000e+01   5.4713956e+00
   9.4600000e-02   3.3708333e+01   5.4066875e+00
   9.4650000e-02   3.3666667e+01   5.4395452e+00
   9.4700000e-02   3.3729167e+01   5.4450430e+00
   9.4750000e-02   3.3687500e+01   5.4349392e+00
   9.4800000e-02   3.3812500e+01   5.2618913e+00
   9.4850000e-02   3.3666667e+01   5.0501036e+00
   9.4900000e-02   3.3625000e+01   5.0597494e+00
   9.4950000e-02   3.3625000e+01   5.0047849e+00
   9.5000000e-02   3.3687500e+01   5.0155344e+00
   9.5050000e-02   3.3666667e+01   5.1129095e+00
   9.5100000e-02   3.3854167e+01   5.0989760e+00
   9.5150000e-02   3.3729167e+01   5.1021046e+00
   9.5200000e-02   3.3729167e+01   5.2297821e+00
   9.5250000e-02   3.3666667e+01   5.1667239e+00
   9.5300000e-02   3.3770833e+01   5.2073581e+00
   9.5350000e-02   3.3958333e+01   5.2590685e+00
   9.5400000e-02   3.4062500e+01   5.1090502e+00
   9.5450000e-02   3.4104167e+01   5.1083560e+00
   9.5500000e-02   3.3979167e+01   4.9097800e+00
   9.5550000e-02   3.3895833e+01   4.7946761e+00
   9.5600000e-02   3.3791667e+01   4.7488334e+00
   9.5650000e-02   3.3833333e+01   4.7950921e+00
   9.5700000e-02   3.3895833e+01   4.9000199e+00
   9.5750000e-02   3.3875000e+01   4.8008200e+00
   9.5800000e-02   3.3854167e+01   4.8945892e+00
   9.5850000e-02   3.3791667e+01   5.1030168e+00
   9.5900000e-02   3.3791667e+01   5.0231733e+00
   9.5950000e-02   3.3666667e+01   5.0416703e+00
   9.6000000e-02   3.3645833e+01   5.0549726e+00
   9.6050000e-02   3.3750000e+01   5.1260702e+00
   9.6100000e-02   3.3750000e+01   5.1343648e+00
   9.6150000e-02   3.3687500e+01   5.1577508e+00
   9.6200000e-02   3.3583333e+01   5.1975171e+00
   9.6250000e-02   3.3583333e+01   5.1770086e+00
   9.6300000e-02   3.3500000e+01   5.2673220e+00
   9.6350000e-02   3.3645833e+01   5.2612173e+00
   9.6400000e-02   3.3750000e+01   5.3095658e+00
   9.6450000e-02   3.3729167e+01   5.3663236e+00
   9.6500000e-02   3.3666667e+01   5.4120957e+00
   9.6550000e-02   3.3687500e+01   5.5242454e+00
   9.6600000e-02   3.3500000e+01   5.3075618e+00
   9.6650000e-02   3.3416667e+01   5.2138659e+00
   9.6700000e-02   3.3458333e+01   5.3393694e+00
   9.6750000e-02   3.3458333e+01   5.3473331e+00
   9.6800000e-02   3.3458333e+01   5.2590685e+00
   9.6850000e-02   3.3375000e+01   5.1472984e+00
   9.6900000e-02   3.3229167e+01   5.1909889e+00
   9.6950000e-02   3.3270833e+01   5.2012256e+00
   9.7000000e-02   3.3354167e+01   5.3055153e+00
   9.7050000e-02   3.3333333e+01   5.2199834e+00
   9.7100000e-02   3.3312500e+01   5.0661843e+00
   9.7150000e-02   3.3291667e+01   5.2184547e+00
   9.7200000e-02   3.3270833e+01   5.0644341e+00
   9.7250000e-02   3.3229167e+01   4.9130291e+00
   9.7300000e-02   3.3270833e+01   4.8673449e+00
   9.7350000e-02   3.3145833e+01   4.8333486e+00
   9.7400000e-02   3.3291667e+01   4.9118109e+00
   9.7450000e-02   3.3250000e+01   4.9914821e+00
   9.7500000e-02   3.3354167e+01   5.0675840e+00
   9.7550000e-02   3.3458333e+01   4.9934354e+00
   9.7600000e-02   3.3541667e+01   4.9118109e+00
   9.7650000e-02   3.3604167e+01   4.9281630e+00
   9.7700000e-02   3.3750000e+01   4.9443714e+00
   9.7750000e-02   3.3708333e+01   4.7934278e+00
   9.7800000e-02   3.3687500e+01   4.7765217e+00
   9.7850000e-02   3.3791667e+01   4.8420074e+00
   9.7900000e-02   3.3895833e+01   4.7005639e+00
   9.7950000e-02   3.3854167e+01   4.7039575e+00
   9.8000000e-02   3.3895833e+01   4.6413479e+00
   9.8050000e-02   3.3916667e+01   4.6577930e+00
   9.8100000e-02   3.3958333e+01   4.6902267e+00
   9.8150000e-02   3.3895833e+01   4.7366367e+00
   9.8200000e-02   3.3854167e+01   4.8289446e+00
   9.8250000e-02   3.3833333e+01   4.8480456e+00
   9.8300000e-02   3.3833333e+01   4.7683948e+00
   9.8350000e-02   3.3812500e+01   4.8053882e+00
   9.8400000e-02   3.3875000e+01   4.7652331e+00
   9.8450000e-02   3.3812500e+01   4.9018288e+00
   9.8500000e-02   3.3833333e+01   4.8524323e+00
   9.8550000e-02   3.3916667e+01   4.9458056e+00
   9.8600000e-02   3.3770833e+01   4.8432431e+00
   9.8650000e-02   3.3687500e+01   4.9729321e+00
   9.8700000e-02   3.3750000e+01   5.0169924e+00
   9.8750000e-02   3.3812500e+01   5.0218936e+00
   9.8800000e-02   3.3729167e+01   5.0476014e+00
   9.8850000e-02   3.3833333e+01   4.8960833e+00
   9.8900000e-02   3.3875000e+01   4.9103668e+00
   9.8950000e-02   3.3791667e+01   4.9161407e+00
   9.9000000e-02   3.3666667e+01   4.8917357e+00
   9.9050000e-02   3.3645833e+01   4.8924152e+00
   9.9100000e-02   3.3583333e+01   4.7973101e+00
   9.9150000e-02   3.3729167e+01   4.8454391e+00
   9.9200000e-02   3.3854167e+01   4.9935686e+00
   9.9250000e-02   3.3875000e+01   5.0807312e+00
   9.9300000e-02   3.3958333e+01   5.0231733e+00
   9.9350000e-02   3.3812500e+01   5.0934094e+00
   9.9400000e-02   3.3708333e+01   5.1362638e+00
   9.9450000e-02   3.3791667e+01   5.1939340e+00
   9.9500000e-02   3.3854167e+01   5.2022482e+00
   9.9550000e-02   3.3854167e+01   5.2267299e+00
   9.9600000e-02   3.3916667e+01   5.2260938e+00
   9.9650000e-02   3.3937500e+01   5.0546219e+00
   9.9700000e-02   3.3875000e+01   5.1390247e+00
   9.9750000e-02   3.3854167e+01   5.0948016e+00
   9.9800000e-02   3.3750000e+01   5.0634275e+00
   9.9850000e-02   3.3750000e+01   5.1467817e+00
   9.9900000e-02   3.3687500e+01   5.0829555e+00
   9.9950000e-02   3.3770833e+01   5.2277475e+00
   1.0000000e-01   3.3770833e+01   5.1745679e+00
   1.0005000e-01   3.3750000e+01   5.1879566e+00
   1.0010000e-01   3.3812500e+01   5.1844951e+00
   1.0015000e-01   3.3875000e+01   5.2738819e+00
   1.0020000e-01   3.3791667e+01   5.2266027e+00
   1.0025000e-01   3.3937500e+01   5.1007144e+00
   1.0030000e-01   3.3875000e+01   5.1390247e+00
   1.0035000e-01   3.3875000e+01   5.1016268e+00
   1.0040000e-01   3.3854167e+01   5.1529359e+00
   1.0045000e-01   3.4062500e+01   5.2770327e+00
   1.0050000e-01   3.4062500e+01   5.1256811e+00
   1.0055000e-01   3.4083333e+01   5.0648280e+00
   1.0060000e-01   3.4062500e+01   4.9782773e+00
   1.0065000e-01   3.4062500e+01   4.9525676e+00
   1.0070000e-01   3.4187500e+01   4.9278032e+00
   1.0075000e-01   3.4104167e+01   4.7366367e+00
   1.0080000e-01   3.4020833e+01   4.8134987e+00
   1.0085000e-01   3.3958333e+01   4.8420074e+00
   1.0090000e-01   3.4104167e+01   4.7991115e+00
   1.0095000e-01   3.4062500e+01   4.7776352e+00
   1.0100000e-01   3.3979167e+01   4.7512130e+00
   1.0105000e-01   3.3854167e+01   4.8553089e+00
   1.0110000e-01   3.3812500e+01   4.8142353e+00
   1.0115000e-01   3.3895833e+01   4.7902365e+00
   1.0120000e-01   3.3833333e+01   4.7325641e+00
   1.0125000e-01   3.3958333e+01   4.7800932e+00
   1.0130000e-01   3.3979167e+01   4.7913467e+00
   1.0135000e-01   3.3979167e+01   4.9097800e+00
   1.0140000e-01   3.3895833e+01   5.0201279e+00
   1.0145000e-01   3.4041667e+01   5.0443072e+00
   1.0150000e-01   3.3979167e+01   5.0633837e+00
