iter A R
35625000 1 1102
35626000 0 1097
35627000 0 1102
35628000 1 1097
35629000 1 1098
35630000 2 1103
35631000 0 1100
35632000 3 1097
35633000 2 1095
35634000 0 1093
35635000 1 1098
35636000 0 1096
35637000 0 1104
35638000 0 1106
35639000 0 1102
35640000 0 1102
35641000 2 1102
35642000 0 1102
35643000 0 1102
35644000 0 1110
35645000 0 1119
35646000 0 1131
35647000 0 1136
35648000 0 1142
35649000 1 1143
35650000 0 1146
35651000 1 1147
35652000 0 1147
35653000 1 1145
35654000 1 1145
35655000 0 1143
35656000 0 1145
35657000 0 1151
35658000 0 1153
35659000 0 1152
35660000 0 1157
35661000 1 1155
35662000 1 1151
35663000 1 1149
35664000 0 1148
35665000 1 1153
35666000 1 1157
35667000 1 1158
35668000 0 1155
35669000 1 1163
35670000 0 1165
35671000 1 1172
35672000 0 1177
35673000 0 1185
35674000 0 1189
35675000 0 1185
35676000 1 1183
35677000 0 1188
35678000 0 1186
35679000 0 1185
35680000 0 1188
35681000 0 1189
35682000 1 1190
35683000 0 1188
35684000 1 1187
35685000 0 1185
35686000 0 1189
35687000 0 1189
35688000 0 1196
35689000 0 1199
35690000 0 1199
35691000 0 1200
35692000 1 1200
35693000 0 1199
35694000 1 1206
35695000 1 1208
35696000 1 1203
35697000 0 1207
35698000 2 1201
35699000 1 1197
35700000 1 1195
35701000 3 1194
35702000 3 1184
35703000 0 1180
35704000 1 1181
35705000 0 1178
35706000 2 1177
35707000 2 1173
35708000 0 1169
35709000 0 1173
35710000 2 1173
35711000 0 1169
35712000 1 1171
35713000 0 1168
35714000 1 1168
35715000 1 1169
35716000 0 1168
35717000 1 1166
35718000 0 1164
35719000 0 1162
35720000 0 1169
35721000 0 1167
35722000 0 1164
35723000 0 1166
35724000 0 1168
35725000 0 1171
35726000 0 1170
35727000 0 1171
35728000 0 1168
35729000 0 1173
35730000 1 1173
35731000 0 1171
35732000 0 1172
35733000 0 1170
35734000 1 1170
35735000 1 1170
35736000 0 1165
35737000 0 1164
35738000 1 1165
35739000 0 1171
35740000 0 1178
35741000 0 1177
35742000 0 1177
35743000 0 1179
35744000 0 1184
35745000 0 1185
35746000 0 1181
35747000 1 1181
35748000 0 1177
35749000 0 1176
35750000 1 1178
35751000 1 1176
35752000 0 1173
35753000 1 1174
35754000 0 1172
35755000 0 1173
35756000 1 1170
35757000 0 1169
35758000 1 1169
35759000 0 1167
35760000 0 1168
35761000 1 1167
35762000 0 1163
35763000 0 1163
35764000 0 1164
35765000 0 1162
35766000 0 1167
35767000 0 1168
35768000 0 1171
35769000 0 1170
35770000 0 1172
35771000 0 1177
35772000 1 1172
35773000 1 1170
35774000 0 1164
35775000 1 1165
35776000 1 1165
35777000 0 1165
35778000 2 1157
35779000 0 1142
35780000 0 1133
35781000 1 1125
35782000 0 1120
35783000 0 1115
35784000 2 1113
35785000 1 1109
35786000 3 1107
35787000 0 1099
35788000 1 1096
35789000 2 1088
35790000 4 1083
35791000 2 1077
35792000 1 1075
35793000 0 1065
35794000 0 1068
35795000 1 1070
35796000 0 1065
35797000 0 1060
35798000 0 1066
35799000 1 1071
35800000 0 1071
35801000 0 1071
35802000 1 1067
35803000 0 1067
35804000 0 1067
35805000 0 1065
35806000 0 1062
35807000 1 1063
35808000 0 1058
35809000 1 1055
35810000 0 1047
35811000 4 1047
35812000 0 1040
35813000 3 1043
35814000 0 1036
35815000 0 1036
35816000 0 1038
35817000 0 1037
35818000 0 1036
35819000 0 1045
35820000 0 1042
35821000 0 1041
35822000 0 1046
35823000 0 1046
35824000 0 1045
35825000 0 1044
35826000 0 1045
35827000 1 1044
35828000 0 1045
35829000 0 1045
35830000 0 1047
35831000 0 1051
35832000 0 1052
35833000 1 1061
35834000 1 1061
35835000 1 1056
35836000 2 1058
35837000 1 1053
35838000 1 1050
35839000 0 1047
35840000 1 1041
35841000 0 1043
35842000 1 1040
35843000 0 1040
35844000 0 1041
35845000 0 1039
35846000 0 1035
35847000 0 1035
35848000 1 1033
35849000 0 1029
35850000 1 1028
35851000 0 1030
35852000 0 1025
35853000 0 1027
35854000 0 1030
35855000 0 1032
35856000 0 1029
35857000 0 1035
35858000 0 1037
35859000 0 1038
35860000 0 1034
35861000 1 1029
35862000 1 1029
35863000 0 1031
35864000 0 1030
35865000 1 1027
35866000 0 1026
35867000 0 1029
35868000 0 1027
35869000 0 1029
35870000 0 1030
35871000 1 1032
35872000 1 1033
35873000 0 1028
35874000 1 1025
35875000 1 1023
35876000 1 1018
35877000 1 1015
35878000 4 1011
35879000 1 1005
35880000 1 1001
35881000 0 1003
35882000 0 1002
35883000 0 1004
35884000 0 1006
35885000 1 1002
35886000 0 1001
35887000 1 998
35888000 0 995
35889000 0 986
35890000 1 980
35891000 3 976
35892000 1 974
35893000 0 970
35894000 1 971
35895000 2 970
35896000 0 968
35897000 0 966
35898000 1 961
35899000 0 956
35900000 0 956
35901000 1 955
35902000 0 947
35903000 1 949
35904000 2 948
35905000 3 948
35906000 2 942
35907000 0 942
35908000 0 941
35909000 0 941
35910000 0 940
35911000 1 939
35912000 1 937
35913000 1 939
35914000 0 938
35915000 0 931
35916000 2 929
35917000 0 922
35918000 3 922
35919000 1 915
35920000 0 909
35921000 1 907
35922000 3 906
35923000 0 900
35924000 2 897
35925000 1 895
35926000 0 889
35927000 1 882
35928000 1 881
35929000 0 882
35930000 1 888
35931000 2 889
35932000 2 884
35933000 2 880
35934000 1 877
35935000 0 878
35936000 0 879
35937000 0 876
35938000 2 879
35939000 0 878
35940000 1 878
35941000 0 880
35942000 0 880
35943000 1 878
35944000 0 878
35945000 0 884
35946000 0 885
35947000 0 883
35948000 0 881
35949000 0 882
35950000 0 882
35951000 0 883
35952000 0 882
35953000 0 882
35954000 1 884
35955000 1 882
35956000 0 881
35957000 2 878
35958000 0 879
35959000 0 879
35960000 0 880
35961000 0 884
35962000 0 885
35963000 0 891
35964000 1 887
35965000 0 886
35966000 1 885
35967000 1 883
35968000 0 883
35969000 0 882
35970000 0 881
35971000 0 880
35972000 1 883
35973000 0 881
35974000 0 879
35975000 0 879
35976000 0 880
35977000 0 880
35978000 0 882
35979000 0 883
35980000 0 881
35981000 1 881
35982000 1 880
35983000 0 879
35984000 1 875
35985000 1 875
35986000 0 872
35987000 2 872
35988000 1 874
35989000 0 873
35990000 0 872
35991000 0 867
35992000 1 863
35993000 0 861
35994000 0 862
35995000 0 859
35996000 0 860
35997000 0 861
35998000 0 862
35999000 1 864
36000000 0 864
36001000 0 863
36002000 1 857
36003000 0 853
36004000 0 853
36005000 0 847
36006000 1 847
36007000 0 845
36008000 0 843
36009000 2 839
36010000 0 835
36011000 0 835
36012000 0 835
36013000 0 831
36014000 0 832
36015000 0 830
36016000 0 828
36017000 2 823
36018000 1 820
36019000 1 814
36020000 2 810
36021000 1 808
36022000 0 809
36023000 0 807
36024000 0 806
36025000 0 806
36026000 0 805
36027000 2 804
36028000 0 802
36029000 0 802
36030000 0 801
36031000 0 800
36032000 0 799
36033000 0 799
36034000 0 803
36035000 0 801
36036000 0 800
36037000 4 800
36038000 2 797
36039000 1 796
36040000 1 792
36041000 1 794
36042000 1 793
36043000 1 792
36044000 0 789
36045000 0 789
36046000 1 791
36047000 0 790
36048000 1 791
36049000 0 791
36050000 1 790
36051000 1 785
36052000 2 783
36053000 0 779
36054000 0 779
36055000 0 776
36056000 1 773
36057000 0 771
36058000 0 773
36059000 0 771
36060000 0 766
36061000 0 763
36062000 0 765
36063000 0 763
36064000 1 761
36065000 0 758
36066000 0 758
36067000 0 755
36068000 1 755
36069000 0 752
36070000 1 747
36071000 1 740
36072000 1 738
36073000 1 740
36074000 0 739
36075000 1 741
36076000 0 742
36077000 0 738
36078000 2 733
36079000 0 734
36080000 2 735
36081000 0 729
36082000 0 727
36083000 3 726
36084000 1 719
36085000 0 716
36086000 1 717
36087000 0 713
36088000 0 716
36089000 1 717
36090000 0 721
36091000 0 723
36092000 0 722
36093000 1 720
36094000 3 724
36095000 0 719
36096000 0 717
36097000 1 719
36098000 2 724
36099000 0 723
36100000 0 722
36101000 0 725
36102000 0 725
36103000 0 729
36104000 0 732
36105000 0 734
36106000 0 733
36107000 0 737
36108000 0 741
36109000 3 743
36110000 0 742
36111000 0 741
36112000 0 735
36113000 0 732
36114000 3 729
36115000 1 723
36116000 1 720
36117000 0 721
36118000 1 719
36119000 1 715
36120000 0 714
36121000 0 716
36122000 0 714
36123000 0 714
36124000 1 715
36125000 0 708
36126000 0 706
36127000 0 704
36128000 0 701
36129000 0 700
36130000 2 699
36131000 1 701
36132000 0 701
36133000 2 695
36134000 0 693
36135000 0 690
36136000 0 691
36137000 0 692
36138000 2 692
36139000 0 688
36140000 1 688
36141000 1 685
36142000 0 683
36143000 0 680
36144000 0 677
36145000 2 677
36146000 0 676
36147000 1 677
36148000 0 670
36149000 1 670
36150000 6 670
36151000 0 667
36152000 1 664
36153000 0 664
36154000 0 663
36155000 3 659
36156000 0 657
36157000 2 654
36158000 0 650
36159000 0 650
36160000 1 647
36161000 1 645
36162000 0 640
36163000 0 637
36164000 2 636
36165000 1 639
36166000 0 641
36167000 0 642
36168000 1 640
36169000 2 640
36170000 2 638
36171000 2 636
36172000 2 631
36173000 0 629
36174000 0 628
36175000 2 627
36176000 1 624
36177000 4 624
36178000 1 620
36179000 0 615
36180000 0 617
36181000 1 617
36182000 1 623
36183000 2 624
36184000 1 619
36185000 0 617
36186000 1 618
36187000 0 617
36188000 1 619
36189000 1 621
36190000 0 623
36191000 0 626
36192000 0 628
36193000 2 625
36194000 0 625
36195000 0 624
36196000 0 623
36197000 0 622
36198000 1 619
36199000 0 620
36200000 1 620
36201000 1 619
36202000 1 616
36203000 1 612
36204000 1 611
36205000 1 610
36206000 1 608
36207000 3 610
36208000 1 606
36209000 2 604
36210000 0 597
36211000 3 594
36212000 1 590
36213000 2 585
36214000 2 574
36215000 4 559
36216000 5 553
36217000 10 554
36218000 7 542
36219000 5 532
36220000 2 525
36221000 6 522
36222000 1 513
36223000 3 508
36224000 3 500
36225000 2 494
36226000 3 494
36227000 2 489
36228000 1 485
36229000 4 483
36230000 2 477
36231000 1 480
36232000 1 480
36233000 2 479
36234000 2 480
36235000 1 480
36236000 0 485
36237000 0 482
36238000 1 481
36239000 2 481
36240000 1 483
36241000 1 483
36242000 1 481
36243000 2 486
36244000 1 488
36245000 0 489
36246000 1 486
36247000 1 488
36248000 0 487
36249000 3 491
36250000 0 487
36251000 0 486
36252000 1 490
36253000 0 489
36254000 1 486
36255000 2 482
36256000 2 482
36257000 3 480
36258000 1 476
36259000 2 477
36260000 1 468
36261000 1 467
36262000 2 465
36263000 2 462
36264000 4 462
36265000 1 463
36266000 2 460
36267000 2 455
36268000 2 454
36269000 4 449
36270000 5 441
36271000 2 431
36272000 5 423
36273000 2 419
36274000 0 417
36275000 2 413
36276000 3 411
36277000 0 408
36278000 2 409
36279000 1 410
36280000 2 411
36281000 1 412
36282000 1 413
36283000 3 409
36284000 2 406
36285000 2 408
36286000 1 407
36287000 1 410
36288000 0 405
36289000 0 405
36290000 0 406
36291000 0 412
36292000 3 415
36293000 1 417
36294000 3 414
36295000 1 411
36296000 1 411
36297000 2 412
36298000 1 416
36299000 4 419
36300000 2 414
36301000 1 413
36302000 3 415
36303000 1 416
36304000 0 415
36305000 0 418
36306000 1 423
36307000 1 422
36308000 0 424
36309000 0 430
36310000 0 432
36311000 4 426
36312000 4 425
36313000 1 422
36314000 1 425
36315000 1 427
36316000 0 430
36317000 0 430
36318000 1 431
36319000 1 427
36320000 1 427
36321000 3 431
36322000 1 425
36323000 2 423
36324000 2 423
36325000 1 423
36326000 0 423
36327000 2 424
36328000 0 428
36329000 1 430
36330000 2 429
36331000 2 428
36332000 1 426
36333000 2 426
36334000 2 425
36335000 1 429
36336000 1 428
36337000 2 431
36338000 0 426
36339000 0 425
36340000 0 425
36341000 0 425
36342000 2 425
36343000 1 424
36344000 1 424
36345000 2 424
36346000 3 424
36347000 3 425
36348000 2 420
36349000 2 419
36350000 1 417
36351000 2 416
36352000 3 413
36353000 0 409
36354000 3 409
36355000 3 411
36356000 3 409
36357000 2 400
36358000 1 397
36359000 1 397
36360000 0 398
36361000 0 397
36362000 1 397
36363000 2 398
36364000 2 400
36365000 0 406
36366000 6 410
36367000 3 405
36368000 0 406
36369000 2 409
36370000 3 409
36371000 7 405
36372000 2 397
36373000 2 397
36374000 1 395
36375000 4 396
36376000 2 391
36377000 0 392
36378000 4 390
36379000 6 387
36380000 4 380
36381000 2 378
36382000 2 378
36383000 1 376
36384000 1 372
36385000 7 373
36386000 5 363
36387000 2 359
36388000 3 358
36389000 1 354
36390000 0 359
36391000 0 359
36392000 7 360
36393000 3 355
36394000 4 354
36395000 2 351
36396000 2 351
36397000 2 349
36398000 5 346
36399000 4 344
36400000 3 341
36401000 3 342
36402000 5 340
36403000 4 339
36404000 2 335
36405000 2 334
36406000 4 337
36407000 4 334
36408000 1 332
36409000 2 331
36410000 2 333
36411000 3 333
36412000 2 333
36413000 0 330
36414000 1 332
36415000 2 335
36416000 0 334
36417000 0 336
36418000 2 336
36419000 1 340
36420000 0 339
36421000 1 339
36422000 0 338
36423000 1 339
36424000 0 338
36425000 1 340
36426000 0 342
36427000 0 344
36428000 1 346
36429000 2 350
36430000 1 352
36431000 1 356
36432000 0 359
36433000 1 359
36434000 0 358
36435000 0 361
36436000 1 362
36437000 1 360
36438000 1 362
36439000 0 364
36440000 0 367
36441000 0 371
36442000 1 375
36443000 0 376
36444000 0 379
36445000 1 382
36446000 0 388
36447000 0 390
36448000 1 389
36449000 1 395
36450000 2 393
36451000 2 388
36452000 2 386
36453000 2 385
36454000 1 380
36455000 3 381
36456000 0 380
36457000 0 382
36458000 1 383
36459000 4 382
36460000 5 382
36461000 4 379
36462000 1 377
36463000 1 378
36464000 0 374
36465000 1 377
36466000 1 375
36467000 2 373
36468000 0 373
36469000 0 370
36470000 2 373
36471000 3 374
36472000 2 373
36473000 0 373
36474000 0 376
36475000 3 378
36476000 2 374
36477000 0 370
36478000 0 372
36479000 0 371
36480000 0 369
36481000 0 367
36482000 3 368
36483000 1 364
36484000 2 362
36485000 0 358
36486000 0 351
36487000 2 351
36488000 4 351
36489000 5 348
36490000 2 341
36491000 4 337
36492000 3 335
36493000 3 333
36494000 4 329
36495000 6 322
36496000 3 316
36497000 3 308
36498000 2 309
36499000 5 308
36500000 2 303
36501000 2 303
36502000 0 304
36503000 1 305
36504000 2 305
36505000 3 307
36506000 3 304
36507000 3 306
36508000 1 306
36509000 0 307
36510000 2 309
36511000 2 310
36512000 1 311
36513000 1 311
36514000 2 311
36515000 5 309
36516000 3 308
36517000 4 308
36518000 3 308
36519000 1 308
36520000 1 305
36521000 1 307
36522000 0 307
36523000 2 307
36524000 3 306
36525000 2 305
36526000 1 304
36527000 4 306
36528000 1 301
36529000 2 299
36530000 5 295
36531000 4 292
36532000 3 292
36533000 1 293
36534000 4 293
36535000 2 293
36536000 3 293
36537000 0 293
36538000 2 293
36539000 3 295
36540000 0 293
36541000 0 295
36542000 1 298
36543000 0 301
36544000 1 300
36545000 3 298
36546000 5 300
36547000 3 295
36548000 3 294
36549000 4 296
36550000 3 291
36551000 2 291
36552000 1 290
36553000 2 286
36554000 2 285
36555000 2 288
36556000 1 289
36557000 1 291
36558000 2 292
36559000 1 291
36560000 2 291
36561000 4 291
36562000 4 289
36563000 0 284
36564000 3 284
36565000 4 282
36566000 4 281
36567000 1 277
36568000 7 276
36569000 3 271
36570000 2 273
36571000 1 274
36572000 5 278
36573000 4 278
36574000 0 272
36575000 3 275
36576000 4 274
36577000 1 275
36578000 6 277
36579000 5 270
36580000 7 265
36581000 3 263
36582000 2 264
36583000 6 264
36584000 2 263
36585000 3 262
36586000 2 260
36587000 1 259
36588000 2 261
36589000 3 262
36590000 2 258
36591000 4 257
36592000 4 254
36593000 3 251
36594000 8 248
36595000 11 250
36596000 5 241
36597000 4 239
36598000 1 235
36599000 1 232
36600000 3 234
36601000 4 233
36602000 1 234
36603000 1 234
36604000 1 231
36605000 6 230
36606000 2 226
36607000 3 229
36608000 5 235
36609000 3 237
36610000 2 236
36611000 0 239
36612000 3 243
36613000 1 239
36614000 1 237
36615000 3 237
36616000 2 236
36617000 2 235
36618000 1 234
36619000 2 235
36620000 1 238
36621000 3 240
36622000 3 239
36623000 5 243
36624000 6 243
36625000 4 241
36626000 3 241
36627000 1 241
36628000 6 240
36629000 11 236
36630000 3 229
36631000 1 230
36632000 3 231
36633000 3 232
36634000 4 233
36635000 2 233
36636000 1 232
36637000 1 234
36638000 3 241
36639000 2 242
36640000 0 243
36641000 1 244
36642000 1 248
36643000 1 252
36644000 3 251
36645000 0 249
36646000 2 251
36647000 3 251
36648000 2 254
36649000 2 255
36650000 1 257
36651000 1 258
36652000 2 258
36653000 2 261
36654000 4 262
36655000 1 256
36656000 3 256
36657000 1 253
36658000 2 252
36659000 2 255
36660000 1 257
36661000 2 257
36662000 3 262
36663000 0 260
36664000 1 265
36665000 4 267
36666000 4 267
36667000 3 266
36668000 4 267
36669000 2 261
36670000 1 261
36671000 3 265
36672000 2 269
36673000 4 270
36674000 1 267
36675000 0 269
36676000 3 271
36677000 3 273
36678000 2 270
36679000 0 269
36680000 4 267
36681000 2 265
36682000 3 267
36683000 1 265
36684000 1 260
36685000 4 261
36686000 1 260
36687000 3 262
36688000 3 258
36689000 2 258
36690000 1 260
36691000 1 264
36692000 2 263
36693000 1 264
36694000 1 268
36695000 2 272
36696000 4 272
36697000 3 269
36698000 3 275
36699000 1 275
36700000 1 277
36701000 3 282
36702000 3 286
36703000 3 288
36704000 1 291
36705000 2 289
36706000 1 290
36707000 1 292
36708000 1 294
36709000 1 295
36710000 0 295
36711000 2 296
36712000 1 297
36713000 2 293
36714000 0 293
36715000 0 295
36716000 0 294
36717000 1 296
36718000 0 296
36719000 1 298
36720000 1 299
36721000 1 300
36722000 0 301
36723000 0 302
36724000 1 300
36725000 1 301
36726000 2 301
36727000 2 301
36728000 2 303
36729000 0 302
36730000 5 305
36731000 3 298
36732000 1 298
36733000 6 294
36734000 3 293
36735000 3 288
36736000 2 289
36737000 4 290
36738000 6 288
36739000 6 284
36740000 4 278
36741000 7 274
36742000 4 267
36743000 5 261
36744000 0 255
36745000 2 253
36746000 4 257
36747000 6 258
36748000 5 256
36749000 5 254
36750000 5 250
36751000 1 244
36752000 3 246
36753000 3 245
36754000 1 244
36755000 4 245
36756000 3 243
36757000 3 240
36758000 3 241
36759000 1 239
36760000 3 237
36761000 5 239
36762000 5 235
36763000 4 231
36764000 2 230
36765000 3 229
36766000 3 229
36767000 3 228
36768000 5 229
36769000 4 231
36770000 3 232
36771000 3 232
36772000 2 233
36773000 0 230
36774000 3 233
36775000 5 230
36776000 4 232
36777000 5 230
36778000 3 232
36779000 5 232
36780000 6 226
36781000 7 224
36782000 5 221
36783000 6 224
36784000 6 221
36785000 4 219
36786000 3 219
36787000 4 219
36788000 5 217
36789000 4 220
36790000 1 218
36791000 2 218
36792000 2 218
36793000 3 218
36794000 2 216
36795000 9 216
36796000 8 212
36797000 11 208
36798000 7 204
36799000 3 200
36800000 3 199
36801000 5 197
36802000 2 197
36803000 4 197
36804000 5 200
36805000 4 198
36806000 1 197
36807000 2 199
36808000 2 201
36809000 2 203
36810000 2 203
36811000 6 205
36812000 4 203
36813000 4 201
36814000 3 201
36815000 4 195
36816000 7 195
36817000 6 192
36818000 3 189
36819000 2 192
36820000 3 191
36821000 3 189
36822000 4 192
36823000 4 194
36824000 4 196
36825000 2 195
36826000 1 199
36827000 0 202
36828000 0 204
36829000 0 204
36830000 0 206
36831000 0 207
36832000 0 209
36833000 0 208
36834000 2 212
36835000 2 212
36836000 0 211
36837000 0 213
36838000 2 216
36839000 2 216
36840000 2 216
36841000 1 217
36842000 1 222
36843000 0 221
36844000 0 225
36845000 0 224
36846000 3 225
36847000 2 224
36848000 1 223
36849000 1 223
36850000 2 223
36851000 1 225
36852000 2 226
36853000 3 228
36854000 1 226
36855000 5 224
36856000 4 222
36857000 4 220
36858000 5 219
36859000 5 212
36860000 0 206
36861000 3 206
36862000 3 203
36863000 4 202
36864000 5 203
36865000 3 200
36866000 1 198
36867000 3 199
36868000 0 195
36869000 2 198
