t	A	AB	ABC	AC	B	BAC	BC	C	CABC
0.9890000000000008	0.28840317661649534	4.158372734054643E-5	0.002959110410039158	20.521441476511335	0.28840317661649534	0.002959110410039158	20.521441476511335	3555.7951405373888	79.12194552004699
0.9900000000000008	0.2884020879490157	4.1583761648097034E-5	0.002959112906553957	20.521375854247008	0.2884020879490157	0.002959112906553957	20.521375854247008	3555.7951383651084	79.12201222595144
0.9910000000000008	0.28840100866828655	4.1583795661787234E-5	0.0029591153816911635	20.52131079383792	0.28840100866828655	0.0029591153816911635	20.52131079383792	3555.795136211563	79.12207836065693
0.9920000000000008	0.2883999387341953	4.158382938324218E-5	0.0029591178355966013	20.521246291442814	0.2883999387341953	0.0029591178355966013	20.521246291442814	3555.795134076668	79.12214392804472
0.9930000000000008	0.2883988779321256	4.1583862816235754E-5	0.002959120268647822	20.521182337195803	0.2883988779321256	0.002959120268647822	20.521182337195803	3555.79513196003	79.12220893819456
0.9940000000000008	0.28839782614129	4.158389596291513E-5	0.0029591226809364633	20.521118928745842	0.28839782614129	0.0029591226809364633	20.521118928745842	3555.795129861325	79.12227339357761
0.9950000000000008	0.28839678317627565	4.1583928830897685E-5	0.002959125072700025	20.521056059906172	0.28839678317627565	0.002959125072700025	20.521056059906172	3555.79512778025	79.12233730056622
0.9960000000000008	0.2883957491169228	4.15839614197974E-5	0.0029591274440091938	20.520993728725067	0.2883957491169228	0.0029591274440091938	20.520993728725067	3555.7951257169525	79.12240066103136
0.9970000000000008	0.28839472405163374	4.158399372750319E-5	0.002959129795077162	20.520931929458918	0.28839472405163374	0.002959129795077162	20.520931929458918	3555.7951236715776	79.12246348062871
0.9980000000000008	0.28839370785051033	4.1584025755672796E-5	0.002959132125973305	20.52087066035991	0.28839370785051033	0.002959132125973305	20.52087066035991	3555.795121643917	79.1225257612349
0.9990000000000008	0.2883927001264405	4.1584057512827915E-5	0.0029591344369844113	20.520809914118242	0.2883927001264405	0.0029591344369844113	20.520809914118242	3555.7951196330914	79.12258751054675
1.0000000000000007	0.28839170100805284	4.158408900034596E-5	0.0029591367282334603	20.520749687350335	0.28839170100805284	0.0029591367282334603	20.520749687350335	3555.7951176395	79.12264873181924
1.0010000000000006	0.28839071051311915	4.158412021753576E-5	0.0029591389997991177	20.52068997792304	0.28839071051311915	0.0029591389997991177	20.52068997792304	3555.795115663167	79.12270942716694
1.0020000000000004	0.2883897285966563	4.158415116573617E-5	0.0029591412518777467	20.520630780652333	0.2883897285966563	0.0029591412518777467	20.520630780652333	3555.7951137039017	79.12276960181923
1.0030000000000003	0.2883887551908479	4.158418184648018E-5	0.0029591434845572875	20.520572093256483	0.2883887551908479	0.0029591434845572875	20.520572093256483	3555.7951117616085	79.12282925812517
1.0040000000000002	0.28838778998603737	4.158421226560997E-5	0.0029591456981986246	20.52051390639219	0.28838778998603737	0.0029591456981986246	20.52051390639219	3555.7951098356803	79.12288840573648
1.0050000000000001	0.2883868329629196	4.1584242423741604E-5	0.0029591478928698563	20.520456218246043	0.2883868329629196	0.0029591478928698563	20.520456218246043	3555.7951079260883	79.1229470464863
1.006	0.2883858841147355	4.158427232489985E-5	0.002959150068831896	20.52039902185748	0.2883858841147355	0.002959150068831896	20.52039902185748	3555.7951060327805	79.12300518734133
1.007	0.28838494343479565	4.158430197184486E-5	0.0029591522261938883	20.52034231433164	0.28838494343479565	0.0029591522261938883	20.52034231433164	3555.7951041558226	79.12306283120326
1.0079999999999998	0.2883840108200767	4.1584331365568394E-5	0.002959154365152688	20.52028609050854	0.2883840108200767	0.002959154365152688	20.52028609050854	3555.79510229495	79.12311998333323
